isoform	chrom	start	end	gene_id	is_MT	has_IR	perc_A_downstream_TTS
Isoform10529_514	scaffold_1	2121457	2122416	319	0	False	30.0
Isoform10530_8	scaffold_1	2129939	2130475	3985	0	False	15.0
Isoform10531_150	scaffold_1	2131393	2131962	3986	0	False	10.0
Isoform10532_311	scaffold_1	2142384	2143493	estExt_fgenesh2_kg.C_10213	0	False	15.0
Isoform10533_28	scaffold_1	2144627	2145383	3987	0	False	25.0
Isoform10534_28	scaffold_1	2147563	2148994	estExt_Genewise1Plus.C_1_t50014	0	False	25.0
Isoform10535_23	scaffold_1	2163571	2165099	324	0	True	25.0
Isoform10536_3020	scaffold_1	2166361	2167186	MicpuC2.EuGene.0000011133	0	False	0.0
Isoform10542_189	scaffold_1	2167122	2168279	MicpuC2.AZW_fgenesh1_pg.C_scaffold_1000636	0	False	40.0
Isoform10544_5	scaffold_1	2185916	2186990	3996	0	True	10.0
Isoform10545_213	scaffold_1	15325	17658	MicpuC2.EuGene.0000010003	0	False	15.0
Isoform10550_110	scaffold_1	92999	93729	MicpuC2.EuGene.0000010040	0	False	10.0
Isoform10554_20	scaffold_1	101691	103970	MicpuC2.AZW_EuGene.0000010046	0	True	15.0
Isoform10558_60	scaffold_1	125401	126570	estExt_Genewise1.C_1_t10082	0	False	15.0
Isoform10559_6	scaffold_1	133091	134825	MicpuC2.EuGene.0000010062	0	True	5.0
Isoform10563_27	scaffold_1	174301	176045	MicpuC2.EuGene.0000010082	0	False	10.0
Isoform10564_160	scaffold_1	217103	219040	MicpuC2.EuGene.0000010100	0	False	20.0
Isoform10565_262	scaffold_1	230464	231828	MicpuC2.EuGene.0000010106	0	False	15.0
Isoform10569_5	scaffold_1	231990	233655	MicpuC2.EuGene.0000010107	0	False	25.0
Isoform10575_251	scaffold_1	232024	234389	MicpuC2.EuGene.0000010107	0	False	25.0
Isoform10592_190	scaffold_1	279156	281253	MicpuC2.EuGene.0000010132	0	False	15.0
Isoform10596_850	scaffold_1	279229	281253	MicpuC2.EuGene.0000010132	0	False	15.0
Isoform10601_7	scaffold_1	279231	281253	MicpuC2.EuGene.0000010132	0	True	15.0
Isoform10604_18	scaffold_1	279231	281253	MicpuC2.EuGene.0000010132	0	True	15.0
Isoform10605_3	scaffold_1	279231	281254	MicpuC2.EuGene.0000010132	0	True	15.0
Isoform10607_5	scaffold_1	291937	293388	MicpuC2.estExt_fgenesh1_pg.C_10083	0	False	15.0
Isoform10608_10	scaffold_1	291957	293064	MicpuC2.estExt_fgenesh1_pg.C_10083	0	False	5.0
Isoform10615_33	scaffold_1	322171	323852	estExt_Genewise1Plus.C_1_t10230	0	False	5.0
Isoform10621_7	scaffold_1	354912	356084	MicpuC2.est_orfs.1_127_4273316:1	0	False	15.0
Isoform10622_336	scaffold_1	354989	356257	MicpuC2.est_orfs.1_127_4273316:1	0	False	40.0
Isoform10631_11	scaffold_1	473710	475408	MicpuC2.estExt_Genewise1Plus.C_10276	0	True	40.0
Isoform10632_1271	scaffold_1	473707	475408	MicpuC2.estExt_Genewise1Plus.C_10276	0	False	35.0
Isoform10633_4	scaffold_1	473710	475472	MicpuC2.estExt_Genewise1Plus.C_10276	0	False	40.0
Isoform10636_5	scaffold_1	473707	475409	MicpuC2.estExt_Genewise1Plus.C_10276	0	True	35.0
Isoform10637_24	scaffold_1	473710	475411	MicpuC2.estExt_Genewise1Plus.C_10276	0	True	40.0
Isoform10638_6	scaffold_1	473693	475411	MicpuC2.estExt_Genewise1Plus.C_10276	0	True	30.0
Isoform10639_4	scaffold_1	473712	475406	MicpuC2.estExt_Genewise1Plus.C_10276	0	True	45.0
Isoform10640_19	scaffold_1	493274	494656	MicpuC2.EuGene.0000010247	0	False	5.0
Isoform10641_20	scaffold_1	493321	494656	MicpuC2.EuGene.0000010247	0	False	15.0
Isoform10642_93	scaffold_1	493442	494656	MicpuC2.EuGene.0000010247	0	False	0.0
Isoform10643_2599	scaffold_1	493510	494656	MicpuC2.EuGene.0000010247	0	False	40.0
Isoform10646_8	scaffold_1	501169	503265	MicpuC2.estExt_Genewise1Plus.C_10302	0	False	25.0
Isoform10647_10191	scaffold_1	745908	747112	MicpuC2.estExt_fgenesh1_pg.C_10212	0	False	25.0
Isoform10648_18	scaffold_1	745908	747134	MicpuC2.estExt_fgenesh1_pg.C_10212	0	False	25.0
Isoform10653_176	scaffold_1	771815	774082	estExt_Genemark1.C_1_t10357	0	False	20.0
Isoform10659_11982	scaffold_1	774455	776035	estExt_fgenesh2_kg.C_10085	0	False	35.0
Isoform10665_461	scaffold_1	830340	831943	estExt_Genewise1Plus.C_1_t20248	0	False	15.0
Isoform10678_17	scaffold_1	871501	874912	MicpuC2.estExt_Genewise1Plus.C_10514	0	False	35.0
Isoform10679_70	scaffold_1	901994	905012	estExt_Genewise1.C_1_t20358	0	False	10.0
Isoform10680_155	scaffold_1	912683	913725	MicpuC2.estExt_Genewise1Plus.C_10554	0	False	0.0
Isoform10681_12631	scaffold_1	912779	913725	MicpuC2.estExt_Genewise1Plus.C_10554	0	False	5.0
Isoform10684_7	scaffold_1	934623	937846	estExt_Genewise1Plus.C_1_t20372	0	False	20.0
Isoform10685_721	scaffold_1	960928	962550	estExt_fgenesh2_kg.C_10106	0	False	5.0
Isoform10689_72	scaffold_1	963253	966227	MicpuC2.estExt_fgenesh1_pg.C_10273	0	False	15.0
Isoform10695_7	scaffold_1	972933	974515	MicpuC2.est_orfs.1_388_4279004:2	0	False	50.0
Isoform10696_4	scaffold_1	972933	974512	MicpuC2.est_orfs.1_388_4279004:2	0	True	50.0
Isoform10697_260	scaffold_1	972933	974510	MicpuC2.est_orfs.1_388_4279004:2	0	True	50.0
Isoform10701_7	scaffold_1	972933	974510	MicpuC2.est_orfs.1_388_4279004:2	0	True	50.0
Isoform10702_355	scaffold_1	1034395	1035264	estExt_fgenesh1_pm.C_1_t10281	0	False	20.0
Isoform10706_9	scaffold_1	1080842	1083731	MicpuC2.estExt_Genewise1Plus.C_10699	0	True	0.0
Isoform10708_233	scaffold_1	1087563	1090299	MicpuC2.estExt_Genewise1Plus.C_10705	0	False	40.0
Isoform10734_3	scaffold_1	1226607	1227701	estExt_Genewise1Plus.C_1_t30164	0	False	5.0
Isoform10735_398	scaffold_1	1226684	1227701	estExt_Genewise1Plus.C_1_t30164	0	False	25.0
Isoform10736_5	scaffold_1	1226684	1227752	estExt_Genewise1Plus.C_1_t30164	0	False	25.0
Isoform10756_3	scaffold_1	1303522	1304789	estExt_Genemark1.C_1_t20091	0	False	5.0
Isoform10757_115	scaffold_1	1303637	1304789	estExt_Genemark1.C_1_t20091	0	False	5.0
Isoform10765_59	scaffold_1	1308620	1310667	estExt_Genemark1.C_1_t20091	0	False	10.0
Isoform10767_3	scaffold_1	1308622	1310732	estExt_Genemark1.C_1_t20091	0	False	15.0
Isoform10770_1202	scaffold_1	1339882	1345534	estExt_Genemark1.C_1_t20091	0	False	5.0
Isoform10780_2956	scaffold_1	1405259	1406366	estExt_Genemark1.C_1_t20091	0	False	15.0
Isoform10782_21	scaffold_1	1405259	1406366	estExt_Genemark1.C_1_t20091	0	True	15.0
Isoform10783_216	scaffold_1	1408112	1409479	estExt_Genemark1.C_1_t20091	0	True	20.0
Isoform10790_3165	scaffold_1	1408112	1409479	estExt_Genemark1.C_1_t20091	0	False	20.0
Isoform10791_15	scaffold_1	1256982	1409479	estExt_Genemark1.C_1_t20091	0	False	10.0
Isoform10792_9	scaffold_1	1408115	1409479	estExt_Genemark1.C_1_t20091	0	True	30.0
Isoform10795_309	scaffold_1	1445995	1446987	estExt_Genewise1.C_1_t30406	0	False	35.0
Isoform10797_4	scaffold_1	1445995	1446985	estExt_Genewise1.C_1_t30406	0	True	35.0
Isoform10798_6	scaffold_1	1467401	1471280	MicpuC2.estExt_Genewise1.C_10892	0	False	20.0
Isoform10801_23	scaffold_1	1489519	1491378	MicpuC2.estExt_fgenesh1_kg.C_10051	0	False	45.0
Isoform10802_1668	scaffold_1	1489519	1491605	MicpuC2.estExt_fgenesh1_kg.C_10051	0	False	45.0
Isoform10803_293	scaffold_1	1592466	1593913	MicpuC2.est_orfs.1_635_4273585:1	0	False	40.0
Isoform10809_159	scaffold_1	1635273	1636228	MicpuC2.estExt_Genewise1.C_11005	0	False	5.0
Isoform10815_393	scaffold_1	1743713	1745099	estExt_fgenesh2_kg.C_10173	0	False	5.0
Isoform10817_17	scaffold_1	1743713	1745099	estExt_fgenesh2_kg.C_10173	0	True	5.0
Isoform10822_900	scaffold_1	1794083	1795883	estExt_Genemark1.C_1_t20353	0	False	10.0
Isoform10828_6	scaffold_1	1794083	1795883	estExt_Genemark1.C_1_t20353	0	True	10.0
Isoform10829_4	scaffold_1	1794150	1795921	estExt_Genemark1.C_1_t20353	0	True	40.0
Isoform10831_816	scaffold_1	1838011	1840133	estExt_fgenesh1_pm.C_1_t10487	0	False	10.0
Isoform10834_9	scaffold_1	1838011	1840133	estExt_fgenesh1_pm.C_1_t10487	0	True	10.0
Isoform10836_148	scaffold_1	1863243	1865331	MicpuC2.estExt_fgenesh1_kg.C_10056	0	False	20.0
Isoform10839_17	scaffold_1	1881332	1884185	estExt_Genemark1.C_1_t20397	0	False	15.0
Isoform10842_18770	scaffold_1	1903329	1904901	fgenesh2_kg.1_#_190_#_4270447:2	0	False	30.0
Isoform10847_29	scaffold_1	1903333	1904901	fgenesh2_kg.1_#_190_#_4270447:2	0	True	40.0
Isoform10850_82	scaffold_1	1958354	1959804	MicpuC2.EuGene.0000011027	0	False	15.0
Isoform10853_5	scaffold_1	1973994	1975996	MicpuC2.SAR_estExt_Genewise1Plus.C_11208	0	False	15.0
Isoform10854_117	scaffold_1	1974080	1975996	MicpuC2.SAR_estExt_Genewise1Plus.C_11208	0	False	30.0
Isoform10857_3	scaffold_1	1974083	1975998	MicpuC2.SAR_estExt_Genewise1Plus.C_11208	0	True	30.0
Isoform10860_70	scaffold_1	2023681	2025256	MicpuC2.est_orfs.1_822_4270501:3	0	False	30.0
Isoform10869_6	scaffold_1	2028859	2031408	estExt_fgenesh1_pm.C_1_t20039	0	True	45.0
Isoform10870_1224	scaffold_1	2028859	2031408	estExt_fgenesh1_pm.C_1_t20039	0	False	45.0
Isoform10874_3	scaffold_1	2028859	2031462	estExt_fgenesh1_pm.C_1_t20039	0	True	45.0
Isoform10875_75	scaffold_1	2028859	2031408	estExt_fgenesh1_pm.C_1_t20039	0	True	45.0
Isoform10878_71	scaffold_1	2046947	2048002	MicpuC2.EuGene.0000011070	0	False	30.0
Isoform10883_19	scaffold_1	2057185	2058266	estExt_Genemark1.C_1_t20479	0	True	10.0
Isoform10885_423	scaffold_1	2057178	2058266	estExt_Genemark1.C_1_t20479	0	False	10.0
Isoform10888_14	scaffold_1	2057179	2058266	estExt_Genemark1.C_1_t20479	0	True	10.0
Isoform10889_29	scaffold_1	2165067	2166116	MicpuC2.EuGene.0000011132	0	True	45.0
Isoform10891_8686	scaffold_1	1214924	1215879	3888	0	False	15.0
Isoform10893_3308	scaffold_1	1752484	1753998	3936	0	False	20.0
Isoform10898_2223	scaffold_1	1366253	1367707	estExt_Genemark1.C_1_t20091	0	False	35.0
Isoform10899_498	scaffold_1	1366253	1367762	estExt_Genemark1.C_1_t20091	0	False	35.0
Isoform10901_38	scaffold_1	1366255	1367257	199	0	False	0.0
Isoform10906_212	scaffold_1	363761	364767	3749	0	False	35.0
Isoform10907_75	scaffold_1	363761	364820	3749	0	False	35.0
Isoform10910_222	scaffold_1	363761	364553	3749	0	False	35.0
Isoform10913_32	scaffold_1	363761	365164	3749	0	False	35.0
Isoform10914_1877	scaffold_1	843594	845544	3818	0	False	10.0
Isoform10919_1777	scaffold_1	952135	952851	3840	0	False	20.0
Isoform10921_32	scaffold_1	952137	952903	3840	0	False	20.0
Isoform10922_5	scaffold_1	952135	953085	3840	0	False	20.0
Isoform10923_9	scaffold_1	992198	993191	3852	0	False	0.0
Isoform10924_1536	scaffold_1	992320	993191	3852	0	False	25.0
Isoform10928_1489	scaffold_1	859268	860137	3822	0	False	10.0
Isoform10931_36	scaffold_1	2028859	2031408	estExt_fgenesh1_pm.C_1_t20039	0	True	45.0
Isoform10932_1203	scaffold_1	1871105	1872358	3950	0	False	40.0
Isoform10948_106	scaffold_1	976120	977730	3847	0	False	25.0
Isoform10950_1046	scaffold_1	976288	977730	3847	0	False	5.0
Isoform10954_16	scaffold_1	976291	977730	3847	0	True	10.0
Isoform10955_4	scaffold_1	1794083	1795883	estExt_Genemark1.C_1_t20353	0	True	10.0
Isoform10956_4	scaffold_1	1794148	1795883	estExt_Genemark1.C_1_t20353	0	True	35.0
Isoform10957_948	scaffold_1	1328465	1330343	estExt_Genemark1.C_1_t20091	0	False	10.0
Isoform10959_931	scaffold_1	1550997	1552595	3913	0	False	20.0
Isoform10965_5	scaffold_1	741475	742702	3801	0	True	15.0
Isoform10967_62	scaffold_1	741399	742702	3801	0	False	5.0
Isoform10968_794	scaffold_1	741502	742702	3801	0	False	15.0
Isoform10969_782	scaffold_1	1386694	1387467	estExt_Genemark1.C_1_t20091	0	False	0.0
Isoform10971_697	scaffold_1	851271	852025	3819	0	False	30.0
Isoform10975_12	scaffold_1	2122393	2123459	3984	0	False	30.0
Isoform10976_8	scaffold_1	2122393	2123452	3984	0	False	30.0
Isoform10977_602	scaffold_1	2122393	2123452	3984	0	False	30.0
Isoform10992_618	scaffold_1	889826	891375	3829	0	False	5.0
Isoform10997_382	scaffold_1	978499	980392	3848	0	False	35.0
Isoform11001_611	scaffold_1	2083494	2084652	3978	0	False	15.0
Isoform11011_588	scaffold_1	1857203	1858805	3947	0	False	10.0
Isoform11017_567	scaffold_1	1149098	1149849	3875	0	False	10.0
Isoform11023_377	scaffold_1	1120483	1121641	3870	0	False	20.0
Isoform11026_3	scaffold_1	46038	48161	3711	0	False	15.0
Isoform11027_80	scaffold_1	46138	48161	3711	0	False	15.0
Isoform11029_273	scaffold_1	46239	48161	3711	0	False	15.0
Isoform11035_25	scaffold_1	1734505	1735708	3934	0	True	5.0
Isoform11036_362	scaffold_1	2171615	2172654	3993	0	False	5.0
Isoform11038_386	scaffold_1	467075	468245	3763	0	False	15.0
Isoform11044_417	scaffold_1	2055186	2055833	3974	0	False	5.0
Isoform11045_3	scaffold_1	2055200	2055894	3974	0	False	30.0
Isoform11046_6	scaffold_1	127759	129655	3719	0	True	25.0
Isoform11047_3	scaffold_1	127762	129655	3719	0	True	30.0
Isoform11057_234	scaffold_1	127759	129655	3719	0	True	25.0
Isoform11058_6	scaffold_1	127735	129657	3719	0	True	10.0
Isoform11059_247	scaffold_1	1673484	1674914	3926	0	False	10.0
Isoform11070_3	scaffold_1	353100	354916	MicpuC2.est_orfs.1_127_4273316:1	0	False	20.0
Isoform11071_14	scaffold_1	353006	354917	MicpuC2.est_orfs.1_127_4273316:1	0	False	20.0
Isoform11072_247	scaffold_1	353063	354917	MicpuC2.est_orfs.1_127_4273316:1	0	False	20.0
Isoform11074_7	scaffold_1	353099	354917	MicpuC2.est_orfs.1_127_4273316:1	0	True	20.0
Isoform11075_235	scaffold_1	1442965	1444538	3897	0	False	15.0
Isoform11082_11	scaffold_1	353074	354917	MicpuC2.est_orfs.1_127_4273316:1	0	True	25.0
Isoform11083_216	scaffold_1	1279914	1281694	estExt_Genemark1.C_1_t20091	0	False	20.0
Isoform11088_9	scaffold_1	1950770	1951566	MicpuC2.EuGene.0000011022	0	False	40.0
Isoform11089_276	scaffold_1	1950847	1951586	MicpuC2.EuGene.0000011022	0	False	25.0
Isoform11092_4	scaffold_1	127738	129657	3719	0	True	15.0
Isoform11093_17	scaffold_1	586417	587806	3780	0	False	30.0
Isoform11099_216	scaffold_1	113648	115442	3717	0	False	15.0
Isoform11101_332	scaffold_1	548009	548767	3773	0	False	35.0
Isoform11108_201	scaffold_1	586415	587806	3780	0	False	25.0
Isoform11110_12	scaffold_1	586616	587836	3780	0	False	30.0
Isoform11111_3	scaffold_1	1500595	1501994	3905	0	False	35.0
Isoform11112_293	scaffold_1	1500703	1501994	3905	0	False	25.0
Isoform11113_4	scaffold_1	1500648	1501389	3905	0	False	35.0
Isoform11118_247	scaffold_1	2071156	2073367	3977	0	False	35.0
Isoform11120_226	scaffold_1	130416	132031	3720	0	False	15.0
Isoform11123_262	scaffold_1	1940404	1941485	3956	0	False	0.0
Isoform11129_239	scaffold_1	2103245	2105446	3982	0	False	0.0
Isoform11132_4	scaffold_1	2103247	2105439	3982	0	True	0.0
Isoform11133_188	scaffold_1	551143	552560	3775	0	False	15.0
Isoform11137_3	scaffold_1	2103250	2105446	3982	0	True	10.0
Isoform11138_49	scaffold_1	220247	221840	3732	0	False	0.0
Isoform11143_10	scaffold_1	220252	221943	3732	0	False	10.0
Isoform11145_6	scaffold_1	220255	222648	3732	0	False	15.0
Isoform11149_10	scaffold_1	220252	222514	3732	0	False	10.0
Isoform11152_5	scaffold_1	220252	223239	3732	0	False	10.0
Isoform11154_6	scaffold_1	220255	222759	3732	0	False	15.0
Isoform11158_25	scaffold_1	1030335	1031548	3855	0	False	15.0
Isoform11159_199	scaffold_1	1030374	1031548	3855	0	False	10.0
Isoform11161_6	scaffold_1	1030371	1031549	3855	0	False	5.0
Isoform11163_26	scaffold_1	1382110	1384428	estExt_Genemark1.C_1_t20091	0	False	30.0
Isoform11169_178	scaffold_1	100148	101675	3714	0	False	10.0
Isoform11173_128	scaffold_1	948748	950077	3839	0	False	20.0
Isoform11176_101	scaffold_1	2183935	2184887	3995	0	False	0.0
Isoform11181_3	scaffold_1	1244249	1245118	3894	0	False	0.0
Isoform11183_37	scaffold_1	1244284	1245667	3894	0	False	30.0
Isoform11189_26	scaffold_1	2151834	2153285	3988	0	False	15.0
Isoform11191_124	scaffold_1	2151905	2153285	3988	0	False	15.0
Isoform11193_156	scaffold_1	372399	373399	3751	0	False	15.0
Isoform11195_126	scaffold_1	564021	566599	3777	0	True	10.0
Isoform11197_139	scaffold_1	2181198	2182920	3994	0	True	20.0
Isoform11200_94	scaffold_1	967240	969511	3843	0	False	15.0
Isoform11204_121	scaffold_1	1093669	1094838	3865	0	False	20.0
Isoform11208_125	scaffold_1	407030	408872	3755	0	False	20.0
Isoform11214_94	scaffold_1	468431	470428	3764	0	False	25.0
Isoform11217_96	scaffold_1	932122	933406	3835	0	False	10.0
Isoform11219_94	scaffold_1	110140	111897	3716	0	False	0.0
Isoform11220_109	scaffold_1	1208317	1210267	3886	0	False	20.0
Isoform11222_83	scaffold_1	601369	602911	3785	0	False	50.0
Isoform11224_94	scaffold_1	1274763	1276346	estExt_Genemark1.C_1_t20091	0	False	20.0
Isoform11228_8	scaffold_1	2050987	2052478	3973	0	True	35.0
Isoform11230_66	scaffold_1	2051038	2052478	3973	0	True	15.0
Isoform11234_78	scaffold_1	421958	423801	3757	0	False	20.0
Isoform11239_89	scaffold_1	578516	580035	3779	0	False	10.0
Isoform11242_89	scaffold_1	857313	858567	3821	0	False	10.0
Isoform11243_44	scaffold_1	1625446	1626522	3920	0	True	15.0
Isoform11244_22	scaffold_1	1625446	1626983	3920	0	True	15.0
Isoform11249_85	scaffold_1	2153377	2154832	3989	0	False	10.0
Isoform11251_3	scaffold_1	2153386	2154885	3989	0	False	15.0
Isoform11265_13	scaffold_1	369821	371355	3750	0	False	25.0
Isoform11268_103	scaffold_1	882954	883611	3827	0	False	40.0
Isoform11270_61	scaffold_1	1285045	1286266	estExt_Genemark1.C_1_t20091	0	False	10.0
Isoform11271_6	scaffold_1	19763	21575	3709	0	True	15.0
Isoform11272_29	scaffold_1	1196256	1197795	3882	0	False	5.0
Isoform11274_60	scaffold_1	19764	21575	3709	0	False	15.0
Isoform11275_6	scaffold_1	169989	171328	3725	0	False	15.0
Isoform11276_41	scaffold_1	170087	171328	3725	0	False	35.0
Isoform11278_26	scaffold_1	266007	267727	3737	0	False	35.0
Isoform11280_4	scaffold_1	780777	782680	3808	0	False	40.0
Isoform11282_4	scaffold_1	780780	782326	3808	0	False	40.0
Isoform11284_4	scaffold_1	781015	782267	3808	0	False	25.0
Isoform11285_4	scaffold_1	781013	782748	3808	0	False	20.0
Isoform11291_40	scaffold_1	149172	151177	3724	0	False	40.0
Isoform11292_31	scaffold_1	927106	928269	3834	0	False	35.0
Isoform11295_83	scaffold_1	1404115	1405130	estExt_Genemark1.C_1_t20091	0	False	20.0
Isoform11298_12	scaffold_1	1594959	1595857	3917	0	False	15.0
Isoform11299_5	scaffold_1	1594949	1596130	3917	0	False	5.0
Isoform11301_5	scaffold_1	1594960	1596294	3917	0	False	15.0
Isoform11302_7	scaffold_1	1503565	1505556	3906	0	False	10.0
Isoform11308_19	scaffold_1	1514461	1516709	3908	0	False	10.0
Isoform11310_4	scaffold_1	339114	340588	3747	0	True	25.0
Isoform11311_53	scaffold_1	989273	990957	3851	0	False	0.0
Isoform11313_92	scaffold_1	1227811	1228838	3891	0	False	15.0
Isoform11314_56	scaffold_1	1228985	1230859	3892	0	False	15.0
Isoform11317_44	scaffold_1	1503549	1505556	3906	0	False	0.0
Isoform11320_4	scaffold_1	1503561	1505556	3906	0	True	5.0
Isoform11329_4	scaffold_1	1788958	1790560	3941	0	False	5.0
Isoform11331_42	scaffold_1	1825544	1827691	3945	0	False	25.0
Isoform11333_51	scaffold_1	309281	311225	MicpuC2.EuGene.0000010146	0	False	20.0
Isoform11334_85	scaffold_1	1292147	1294603	estExt_Genemark1.C_1_t20091	0	False	25.0
Isoform11337_52	scaffold_1	1533508	1534329	3911	0	False	15.0
Isoform11338_23	scaffold_1	1729244	1730290	3933	0	False	10.0
Isoform11340_43	scaffold_1	339115	340588	3747	0	False	20.0
Isoform11341_11	scaffold_1	1178697	1181444	3880	0	False	60.0
Isoform11343_19	scaffold_1	1253598	1256572	3895	0	False	15.0
Isoform11344_33	scaffold_1	1823165	1823879	3944	0	False	10.0
Isoform11347_28	scaffold_1	1205326	1206641	3885	0	False	30.0
Isoform11348_12	scaffold_1	548820	551044	3774	0	False	30.0
Isoform11350_22	scaffold_1	1187393	1189277	3881	0	False	40.0
Isoform11351_19	scaffold_1	1268534	1270530	estExt_Genemark1.C_1_t20091	0	False	15.0
Isoform11352_8	scaffold_1	1362014	1364114	estExt_Genemark1.C_1_t20091	0	False	0.0
Isoform11358_28	scaffold_1	1530427	1531746	3910	0	False	15.0
Isoform11361_15	scaffold_1	1901076	1903192	3953	0	False	25.0
Isoform11364_31	scaffold_1	198122	199325	3730	0	False	25.0
Isoform11366_3	scaffold_1	523591	526987	3772	0	False	25.0
Isoform11367_9	scaffold_1	523869	526987	3772	0	False	25.0
Isoform11370_4	scaffold_1	2159888	2161468	3990	0	False	10.0
Isoform11371_5	scaffold_1	79133	80901	3712	0	False	15.0
Isoform11372_4	scaffold_1	100150	101674	3714	0	False	15.0
Isoform11374_4	scaffold_1	607396	608777	3786	0	False	5.0
Isoform11375_20	scaffold_1	1506757	1509460	3907	0	False	20.0
Isoform11376_3	scaffold_1	1542331	1543733	3912	0	False	25.0
Isoform11378_3	scaffold_1	1542334	1544018	3912	0	False	25.0
Isoform11379_5	scaffold_1	1542338	1543505	3912	0	False	35.0
Isoform11380_4	scaffold_1	1613924	1615709	MicpuC2.est_orfs.1_642_4278367:2	0	True	20.0
Isoform11381_3	scaffold_1	1782751	1783780	3940	0	False	30.0
Isoform11382_3	scaffold_1	1782763	1785214	3940	0	True	30.0
Isoform11383_53	scaffold_1	1640438	1641401	239	0	False	20.0
Isoform11384_220	scaffold_1	144355	145766	MicpuC2.est_orfs.1_57_4271379:2	0	False	10.0
Isoform11390_4	scaffold_1	1824037	1825607	MicpuC2.estExt_Genewise1Plus.C_11131	0	False	15.0
Isoform11391_21	scaffold_1	1824242	1825607	MicpuC2.estExt_Genewise1Plus.C_11131	0	False	15.0
Isoform11392_1758	scaffold_1	1850932	1851914	estExt_fgenesh2_kg.C_10181	0	False	5.0
Isoform11394_192	scaffold_1	1869020	1870105	fgenesh2_kg.1_#_187_#_4277095:1	0	False	20.0
Isoform11396_164	scaffold_1	1894283	1896105	estExt_fgenesh1_pg.C_10378	0	False	5.0
Isoform11397_31	scaffold_1	1917804	1919817	estExt_Genewise1.C_1_t40371	0	False	10.0
Isoform11401_745	scaffold_1	1949835	1950761	fgenesh3_kg.1_#_93_#_isotig00308	0	False	25.0
Isoform11402_4	scaffold_1	1950012	1950764	fgenesh3_kg.1_#_93_#_isotig00308	0	False	20.0
Isoform11406_220	scaffold_1	147121	149204	MicpuC2.EuGene.0000010069	0	False	40.0
Isoform11408_9	scaffold_1	147121	147917	MicpuC2.EuGene.0000010069	0	False	35.0
Isoform11409_3	scaffold_1	2000789	2002748	estExt_fgenesh2_kg.C_10200	0	True	15.0
Isoform11410_112	scaffold_1	2000788	2002750	estExt_fgenesh2_kg.C_10200	0	False	15.0
Isoform11412_94	scaffold_1	2005793	2008832	MicpuC2.estExt_fgenesh1_pg.C_10582	0	False	5.0
